Radius,Step,Position X,Position Y,Position Z,Orientation Roll,Orientation Pitch,Orientation Yaw,Initial Z,Final Z,Delta Z,Success
0.25,5,0.1966662419299834,0.1508420921692104,0.2082815689105461,-0.2021006146331409,0.2707407981630434,-2.251708437376315,0.4,0.024988291148869,-0.3750117088511309,0
0.25,6,0.2131811736445904,0.1085784696574437,0.3077961736080696,0.3042804993182277,0.4077959317325922,-2.4000062450549136,0.4,0.0249873522417471,-0.3750126477582529,0
0.25,7,0.1986998761770231,0.2330606365893571,0.542958553316119,0.2398863333421706,-0.3201590416066585,-2.625013041633758,0.4,0.0249876102360785,-0.3750123897639215,0
0.25,8,0.1559356938136352,0.206600659823619,0.2735545935923302,-0.3405911919346846,0.4893090652836938,-2.0926625195801605,0.4,0.555846651245931,0.155846651245931,1
0.25,1,0.2407170222374205,0.0103271207443953,0.3897901809854301,0.0696308498835026,0.1365553985053915,-2.9088654299113705,0.4,0.5285465663991412,0.1285465663991412,1
0.25,2,0.2536212469726022,0.0699924150664949,0.5205662072410664,-0.4004899619127006,0.2529486799122707,-2.8835381185034525,0.4,0.53897759449072,0.13897759449072,1
0.25,3,0.2137556364172117,0.0894576273862255,0.5492244290959389,-0.4135408444907855,-0.0060263989173963,-3.0046014400162844,0.4,0.0249887439419386,-0.3750112560580613,0
0.25,4,0.2581360315432126,0.0773871058931582,0.4105131406714424,-0.0297352347235826,0.1581223591340262,-2.783192652990555,0.4,0.5254809246615704,0.1254809246615703,1
0.25,5,0.2373132630754578,0.1563211622587775,0.4388357643435742,0.1037934064204827,0.1492639747232418,-2.5118310631144456,0.4,0.0249883808605637,-0.3750116191394363,0
0.25,6,0.2215445450700261,0.1462913964551888,0.5467255474552261,0.3696792282719755,0.3644318923036002,-2.765269528993972,0.4,0.0249872357831084,-0.3750127642168916,0
0.25,7,0.1986402715098648,0.1407156505735348,0.2116604787417342,0.4572249878350982,-0.1704324746829067,-2.518996317134778,0.4,0.4802979853828126,0.0802979853828126,0
0.25,8,0.1769351300951238,0.1654618770212458,0.4309200465241229,0.375307023425369,0.353902774587975,-2.412691434653508,0.4,0.5133100436125997,0.1133100436125996,1
0.25,9,0.1464089867748398,0.2012507789515747,0.5358045159435783,-0.3467275960697338,0.3478121261239904,-2.000121457537137,0.4,0.5404544206162292,0.1404544206162291,1
0.25,10,0.1061452582137299,0.2605682650670787,0.2913893940377905,-0.4627783890436555,-0.3736373137436635,-1.6791433342281192,0.4,0.0249888905934866,-0.3750111094065134,0
0.25,11,0.0726514750399615,0.2072730244993355,0.3453758319323776,-0.0124015572209625,-0.0642072668607092,-1.7902367094827123,0.4,0.5187517845291206,0.1187517845291206,1
0.25,12,0.0471595748821924,0.2494711871585538,0.4051193595241946,0.1423579193067096,0.0148448698085611,-1.5198705718077672,0.4,0.0249884907848589,-0.375011509215141,0
0.25,13,0.0163602072465563,0.2887704825774737,0.2046223018112929,0.405302657252614,0.3151055533803651,-1.569724408906636,0.4,0.0249889289627779,-0.3750110710372221,0
0.25,14,-0.0168318510746803,0.3061496868836549,0.4740059030427985,-0.0935260943001494,0.1926205892140544,-1.974690306038997,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,15,-0.0446306098689735,0.1959184355611419,0.559084998574011,0.4454535191096551,-0.0656296580017888,-1.5550630771544018,0.4,0.024988374688192,-0.375011625311808,0
0.25,16,-0.0731966332832495,0.2125007213008072,0.3398585590913373,-0.023258235628258,0.1381003330148726,-0.8324658196837748,0.4,0.4002042133601949,0.0002042133601948,0
0.25,17,-0.1130006114821351,0.2499046302489809,0.4413799371341319,-0.0490096035367258,0.2105858758856163,-0.7385843290144212,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,18,-0.1322614307764579,0.1773153602909009,0.5200500899514193,0.0881105891724182,0.3343532009774471,-0.979647425924889,0.4,0.523147940578296,0.1231479405782959,1
0.25,19,-0.1480236198080161,0.1653635879974108,0.299360269480337,0.0133074277242598,0.4182462430005033,-0.3700557577636158,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,20,-0.1642251400396386,0.1532241379596608,0.4393334220054892,0.026930651381825,-0.2425354202457,-0.5775315482038446,0.4,0.5250160845836508,0.1250160845836507,1
0.25,21,-0.182274469059646,0.0886332050740053,0.478105931350307,0.0417576790855739,-0.1961990013436413,-0.5110253830299171,0.4,0.5284701249633053,0.1284701249633052,1
0.25,22,-0.2159311272641528,0.0744840926972118,0.4598974471386661,0.2418347760145606,-0.2360652418656375,-0.499715806241673,0.4,0.5293175829737511,0.129317582973751,1
0.25,23,-0.2261870351592482,0.0636105232416848,0.3031671740815791,0.4999994243854418,-0.3636733456074573,-0.2041379603519446,0.4,0.5284818862044406,0.1284818862044405,1
0.25,24,-0.2394650114304863,0.0437676728981093,0.4630411528173775,0.3325049647083359,-0.0717555004519046,0.1704426817198352,0.4,0.0249877700320236,-0.3750122299679764,0
0.25,25,-0.2440485095324747,-0.0127279067742943,0.3620518432167688,-0.4556511310128675,0.2604433480381558,0.4985977094064066,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,26,-0.2786784073155274,0.000347850347345,0.5092005082671647,0.1500630162585267,-0.2751351954006524,-0.2308497479801535,0.4,0.0249883822311266,-0.3750116177688734,0
0.25,27,-0.2573856247521167,-0.0236702689329378,0.3996131243566897,-0.0427448703890551,-0.3790525597048356,0.0847687834618262,0.4,0.52296607906789,0.12296607906789,1
0.25,28,-0.2208305053673145,-0.0520071306940262,0.4767566425781127,-0.1034685496626875,0.1574174123433686,0.5377325905990791,0.4,0.024988334125803,-0.375011665874197,0
0.25,29,-0.2407217265947525,-0.1157494584580686,0.2674093060626836,0.3233604678000952,-0.3992467429230086,0.0480043125390946,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,30,-0.2073537834163329,-0.1542066692935201,0.5542747225739233,-0.0776168546758173,-0.1623459915464269,1.021979213265804,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,31,-0.1783482155798333,-0.1261198361628574,0.4634523214834953,-0.1735815550263646,-0.3183824999065442,0.3496493731643397,0.4,0.0249869896774452,-0.3750130103225547,0
0.25,32,-0.1622648906596369,-0.1968399238351492,0.4479993522067635,-0.2496773059848575,-0.3648506764868201,1.1272443933204903,0.4,0.0249890230601128,-0.3750109769398872,0
0.25,33,-0.176920699042424,-0.2532412358737427,0.5812254762112078,-0.1195660510620838,0.1633343177504376,1.2340283842424673,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,34,-0.1288709787271644,-0.2010675638250961,0.5227755669932712,0.050674780427462,0.2562112284186138,1.0854231076919214,0.4,0.5291836478049775,0.1291836478049774,1
0.25,35,-0.1080687538090388,-0.193789995914593,0.2479209931022185,-0.2302439611120803,0.2863365729051993,0.6515434875856205,0.4,0.3999907207686978,-9.279231302228297e-06,0
0.25,36,-0.0794768175091968,-0.2810744753488053,0.436239744589014,0.0351062346571422,0.2907846921904657,1.6818816889382953,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,37,-0.0426121148891561,-0.2573879296807208,0.3801366499399197,-0.2724338855787566,0.4944543859315484,1.5083452642460362,0.4,0.5281843724015569,0.1281843724015569,1
0.25,38,-0.0158726891389985,-0.259282573720495,0.4149546626850566,0.1840993984824366,-0.1292241580624394,1.1253788483461915,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,39,0.0168745404713334,-0.2711122174649772,0.2478117850798562,0.2876533134145466,-0.3543679154406417,1.7272751704565663,0.4,0.5151091391690266,0.1151091391690265,1
0.25,40,0.0412259894788933,-0.2642741217555857,0.5468701140314577,-0.34168827661198,0.1899564287751477,1.7547699952966005,0.4,0.5328355595838172,0.1328355595838172,1
0.25,41,0.0792847655623529,-0.2177373397612025,0.4795515927059147,-0.0747328377909478,0.3146790387528219,1.885219290017667,0.4,0.5248673837682122,0.1248673837682121,1
0.25,42,0.0940961393599851,-0.2153127796616572,0.2902803662450339,0.3365368885613036,-0.1717690937070945,2.457789341744024,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,43,0.1189838982524191,-0.1497387900600707,0.4329705114054911,0.284091606485976,-0.0441578367558587,2.48936043460824,0.4,0.024988782299579,-0.3750112177004209,0
0.25,44,0.1630281598647239,-0.2204288251475428,0.2929484804095461,-0.0134981352097983,0.3114534360245231,2.2981497768642267,0.4,0.5276325154173983,0.1276325154173982,1
0.25,45,0.1863413930722197,-0.1638949554145153,0.5587117226819449,-0.1671612202358797,0.4667063999606378,2.658482683131138,0.4,0.0249874181138721,-0.3750125818861278,0
0.25,46,0.2221661006858425,-0.1985646549769125,0.555700943057934,0.1735493022696066,0.2238229306337955,2.4017795984111032,0.4,0.0249878510604049,-0.375012148939595,0
0.25,47,0.2071535721829425,-0.1452869801355905,0.3868258474661761,0.3354818009730707,-0.0011390820793309,2.467984859225679,0.4,0.5225988595472395,0.1225988595472394,1
0.25,48,0.2274199179170194,-0.0854716378223666,0.5405446143323718,-0.3565713187245002,-0.3419548995988061,2.3142804758495434,0.4,0.3999907205304451,-9.279469554868136e-06,0
0.25,49,0.2145312672139051,-0.0901524163682302,0.2909528620882454,0.4028947759630248,0.0772762557979686,2.466711263787275,0.4,0.0249881988369102,-0.3750118011630898,0
0.25,50,0.2354873349894722,-0.0229774856925796,0.3860858996364896,0.0290752129642156,0.1778897364101282,3.0904857097831906,0.4,0.5268075530059702,0.1268075530059701,1
0.25,1,0.2748224605359143,-0.0110669590347171,0.615763789875851,-0.3764572573060878,0.2910786073786485,2.988149942323614,0.4,0.5407900413987625,0.1407900413987625,1
0.25,2,0.2325417349405397,-0.0582128220654492,0.6215965248821225,0.5402657636628109,-0.4259243742388364,-2.907523821769856,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,3,0.2330765247197997,-0.0238707855509481,0.1268928483315191,-0.5516419290217658,0.6832431085203463,2.980991741728934,0.4,0.3627559812104204,-0.0372440187895795,0
0.25,4,0.2651190263002029,0.0390898557850522,0.1730929166935745,0.2098017263349414,-0.3158028762110994,-2.341688644429679,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,5,0.2608551558720794,0.1228417421729692,0.3349042384929195,-0.0713118013714133,0.499155233040038,2.963433105193919,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,6,0.2271405039431535,0.0504388422899976,0.4428895823797195,-0.109715988121426,-0.1219544064011093,2.6937545233036007,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,7,0.2024946238550983,0.0359799138339682,0.2717154289248964,-0.608614008027791,-0.4853085698216492,-2.768158049594933,0.4,0.5236513679880028,0.1236513679880028,1
0.25,8,0.1848838279273075,0.1454283113463695,0.2350844128925914,-0.5549374799069934,0.6169562631196722,-3.031807826349807,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,9,0.1921556620014811,0.0682673140924868,0.6306033823905435,0.2059659833537193,0.6393675170401674,2.8577516513700685,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,10,0.2160193951030945,0.2157160710210453,0.4690113007970165,-0.3007411079966303,0.0497973318032996,-2.6953207694028323,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,11,0.1875219274330108,0.1424094422846795,0.2063671231813043,0.209178873537118,-0.3997368501107198,-2.449076751151833,0.4,0.5317953502343574,0.1317953502343574,1
0.25,12,0.2074050566994553,0.2110783723173394,0.3203009007858914,0.3101919673208714,0.5573475206171922,-2.211438531045974,0.4,0.0249885198934645,-0.3750114801065354,0
0.25,13,0.1904644664758397,0.1579791626814406,0.2146644182647362,0.039670055057929,-0.0805531696037861,-3.078765947137001,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,14,0.1424748398102385,0.076371733411206,0.3267904258348048,0.3227825314304148,-0.5946226555128026,3.1097608609818588,0.4,0.3999965031936746,-3.4968063253870696e-06,0
0.25,15,0.1428498187297036,0.2593529413782157,0.4161494204837129,0.2207773293055671,-0.6254028575332148,-2.5962524436418954,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,16,0.1189982305119193,0.2421885499577679,0.6932954205107793,-0.6476086507453869,0.2840065254746898,-1.98622440243526,0.4,0.5418917701136887,0.1418917701136887,1
0.25,17,0.1147098463171296,0.1151612239018993,0.3627204066594345,-0.448289440348097,-0.0931225567973887,-2.567522298157152,0.4,0.0249887118570158,-0.3750112881429842,0
0.25,18,0.1014145281594901,0.2332396181065615,0.3589560800068537,-0.4835908952316162,0.325800531241972,-2.198061714030945,0.4,0.0249883774171919,-0.375011622582808,0
0.25,19,0.0967124885141753,0.1964129427554899,0.4298844309316609,-0.1531965170436547,0.6829277858743549,-1.633349043460112,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,20,0.0787058162542232,0.1594011696283042,0.3691216194987717,-0.5173129594837298,-0.6822909415781081,-2.064268404440484,0.4,0.6037943913672157,0.2037943913672156,1
0.25,21,0.0715172280439438,0.1393547157996942,0.2506133372141329,-0.2253978679336154,-0.2479323593108918,-2.6599001813385805,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,22,0.0631529732221972,0.3097317687915117,0.5070919349039351,0.668554828859173,0.4422192291409428,-1.4977063287962509,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,23,0.0446144861199859,0.2972320323467918,0.5088362260079518,-0.6931485338537209,0.4465493655016456,-1.0522451599174711,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,24,0.0336472188679308,0.2118222653348821,0.4710973474092637,-0.0941897373772101,-0.4282648974961234,-2.162911958342935,0.4,0.4000704704277474,7.047042774743772e-05,0
0.25,25,0.0184508358759857,0.3090287720088764,0.4734574585117987,0.5974544226656447,0.4489472360000708,-1.2952466784828602,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,26,1.2266413837824017e-17,0.2781906319278299,0.5051092239289829,0.1109658286875174,-0.4669106600160576,-1.5185085615230676,0.4,0.5322975293742481,0.1322975293742481,1
0.25,27,-0.0166030612083772,0.2358885669503627,0.5267551397657562,-0.6526190990971679,0.2795012938119952,-1.1003080187093064,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,28,-0.0279528886120702,0.2942846566588836,0.5053590343970447,0.5542378845297808,0.0051201844511989,-0.9259362709282748,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,29,-0.0383362941140943,0.2484764082478479,0.4552990985180082,-0.2376218384841821,0.484990414776926,-1.601577213761691,0.4,0.0249861967747573,-0.3750138032252427,0
0.25,30,-0.0727698362984875,0.2908779340019305,0.1598720450157479,0.4100736495717394,-0.4765574271448365,-1.9350679542815752,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,31,-0.0632566079272029,0.2388355935700966,0.684332828919699,0.2692753315743397,0.1209163157831162,-0.7261375466626818,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,32,-0.0859946593599735,0.1194970664058296,0.5137895770936036,0.307504534360058,-0.5136086610005993,-0.7991476315001045,0.4,0.0249873925437437,-0.3750126074562562,0
0.25,33,-0.0937042247387781,0.2120779334810435,0.553740031480644,-0.5842962729935804,-0.1453829889626435,-1.6273444066014768,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,34,-0.1102302279286214,0.2297450563801828,0.248953357175672,0.0806999221606254,0.5149311714306061,-1.4248223075657092,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,35,-0.1428013945515806,0.2125405644902814,0.4549240697500095,0.0707962037956159,-0.1980020611311575,-1.044427860634752,0.4,0.5275788489402583,0.1275788489402582,1
0.25,36,-0.1355053039873335,0.2094264109411883,0.6183458999911284,0.6840590450472719,-0.6590317687628857,-1.0616581959235534,0.4,0.0249883123877276,-0.3750116876122723,0
0.25,37,-0.1793332470768916,0.1389716701485449,0.2989461933574717,-0.174562758226062,-0.2647551554399692,-1.1485530765670144,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,38,-0.1996936331498344,0.3060334014463953,0.2622003019556296,0.6928757899112039,0.1905752792870466,-0.8992306664514745,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,39,-0.2068921705162023,0.1024388470458106,0.3244937454922566,0.0720373303966796,0.5630455890466348,-0.5717805689736105,0.4,0.5217847669021359,0.1217847669021359,1
0.25,40,-0.2200885405890355,0.2102049892947725,0.6401441433098776,-0.6832168655363668,-0.3326856713647865,-0.1524288854585209,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,41,-0.2103715323927858,0.0603207097063346,0.3580608130474172,-0.4818572183868793,-0.5325600558396923,-0.903099499274962,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,42,-0.2360550689745357,0.156718071676352,0.1918412996401364,0.4124707407881822,-0.6394184146501236,-1.1612149533489406,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,43,-0.1861387870699296,0.042861331118324,0.5513316550764649,-0.1692738815470035,0.5846576019369898,0.1237866878252937,0.4,0.024990138631055,-0.375009861368945,0
0.25,44,-0.2538331613206301,0.1105029118270834,0.2658777727077517,0.3425095865369749,0.2594988786901546,-0.2282320560736561,0.4,0.024990114194262,-0.3750098858057379,0
0.25,45,-0.2261488597048941,0.1043063517279843,0.4170676319261405,-0.4776589487478352,-0.2181841578134522,-0.5894251694381433,0.4,0.5525581113236553,0.1525581113236552,1
0.25,46,-0.2049872842600611,0.1414096591890668,0.6505227307134798,0.044366028570625,-0.4582456809667375,-1.1163490155958002,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,47,-0.2898734905760631,0.0674495228797431,0.3679568764819094,0.2977639936498296,0.6288770750357477,-0.4070572606806538,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,48,-0.2697162244755763,0.1465778918922722,0.2964284609969541,0.5318142026050205,0.2849405792355728,-0.5189254189057351,0.4,0.0249901391715377,-0.3750098608284622,0
0.25,49,-0.2422461055902792,0.0692669657785421,0.2519823679451757,0.5644750700701026,-0.2625444241423942,-0.8869115377891463,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,50,-0.2166870257849203,0.031775600103386,0.4083202454227509,-0.0874478215748799,0.5303651731154438,0.3303005971940945,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,51,-0.2706626318958104,0.0122018497180056,0.3747625517024655,0.2771573980455166,0.2702917608579832,0.4362673842916545,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,52,-0.2282629959848843,-0.1094448295987455,0.5601094451467783,0.1268109316795747,0.1316801332885563,-0.1902483556318019,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,53,-0.2679419016706176,-0.0118724062230238,0.6204592303600893,0.1982416717170106,0.2768924946040291,-0.640441402604565,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,54,-0.2864914842912908,0.0217340980047551,0.5782221512676398,-0.3413086359167153,-0.2152619237107529,-0.4161764662922034,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,55,-0.2101764179570433,0.0250699656058662,0.2611799491627845,-0.4660754488247925,0.3579047498044826,0.0372775474801762,0.4,0.5069545704180697,0.1069545704180696,1
0.25,56,-0.2207401728688286,-0.1602337367291832,0.456558302770405,-0.3080689092264068,-0.3949393026815146,0.0127999001549091,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,57,-0.2000086543574956,0.0051969653197744,0.5818791000358946,-0.4416809792305204,-0.6777455420532864,0.6616725269922742,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,58,-0.267450694140619,-0.1705114148042429,0.3159034490847575,-0.214445121049581,-0.1146401699372863,-0.0986088233406095,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,59,-0.182945523451736,-0.1505302432311074,0.4926409277633634,-0.2058195069128217,-0.3042199198892871,0.4537906551894071,0.4,0.0249878122664218,-0.3750121877335782,0
0.25,60,-0.1841026602094673,-0.1274153601828533,0.2168394726135583,-0.2937229763760384,-0.3802615495210294,0.5621633670372285,0.4,0.5221052256901119,0.1221052256901118,1
0.25,61,-0.2402694657430615,-0.1508824011032037,0.4643954978738773,0.1092476175041634,0.5923455247044052,1.15732515180135,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,62,-0.192159511539542,-0.1131050153008413,0.2691494834735876,-0.6099049661027733,-0.4289624428962079,0.6261898882454785,0.4,0.4980322634269982,0.0980322634269981,0
0.25,63,-0.1917920081613499,-0.123183095793682,0.3652471339398823,-0.3946683130301259,0.626319208391119,1.1457037922322968,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,64,-0.1767397523439903,-0.2635233874466921,0.4779015797662068,-0.2870373704125795,0.040563584988323,0.98837098536405,0.4,0.0249877955636034,-0.3750122044363966,0
0.25,65,-0.142735884103313,-0.1273138338902546,0.2273707592526157,0.1015668130138251,-0.1984162652195163,0.5063781564456734,0.4,0.0249874649193565,-0.3750125350806435,0
0.25,66,-0.1521901464123768,-0.2266344322117262,0.1149573964835226,0.2830822569172974,0.0651797975941797,1.0191700279686424,0.4,0.4818601917207638,0.0818601917207637,0
0.25,67,-0.1483797803184544,-0.1911120179161994,0.5314080897881674,0.416450067263415,-0.2354240639762443,0.9757073440033428,0.4,0.5336893258974039,0.1336893258974039,1
0.25,68,-0.1223899990340923,-0.238358900485279,0.6112186922021765,-0.1581415355525562,-0.5143719265597381,0.5735849977592512,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,69,-0.1214192412126711,-0.2099706064580895,0.4936387989815659,-0.0547623490404911,0.2447470267996852,0.7157647217657639,0.4,0.4003937131631214,0.0003937131631213,0
0.25,70,-0.0812855240609584,-0.1418353489450384,0.187294381820386,-0.5869277013817613,-0.4637275231113906,0.4057952933206207,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,71,-0.0850218625099189,-0.3259721337833538,0.4865691353581417,-0.5252742403157993,-0.3968485371735529,0.7941510594476208,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,72,-0.0631725998945442,-0.2211067552013937,0.5323099858691157,-0.1532054291458982,-0.4906257950196206,1.7655211714817187,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,73,-0.0472980134473552,-0.1715815672646317,0.2373410938400811,-0.6810038148914007,0.4963448862252713,1.162359676559994,0.4,0.4877635043290558,0.0877635043290557,0
0.25,74,-0.0349403464873822,-0.3629051648287175,0.5773893173229139,0.4978741202837866,0.3588050180520648,1.5437955599066178,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,75,-0.0152533350564735,-0.2745022231315636,0.2137772944569826,-0.1761375507557472,-0.168007649578029,1.601536720342047,0.4,0.5092413604973719,0.1092413604973718,1
0.25,76,-3.870963374687941e-17,-0.1530692268257021,0.4917346817418392,0.3313227938381196,0.358541819892989,1.134893136334595,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,77,0.017412517719707,-0.350466465672513,0.6163982752105082,0.6161892336865558,-0.0835558051091327,1.7286037408871675,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,78,0.0255549660867665,-0.1352471829679853,0.1653874279839854,-0.5751188057776462,0.2109361357057796,1.8508399680065568,0.4,0.0249880738890379,-0.3750119261109621,0
0.25,79,0.0387679845620431,-0.2824436964356479,0.475128381101863,0.441647682644591,-0.1404847838364597,2.330090934752776,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,80,0.062870810189814,-0.1526993655369191,0.6422269993628651,0.2695745486654646,-0.6979592665510348,2.6485544508878363,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,81,0.0866780442942539,-0.2721780117795543,0.6988855454081726,-0.5992788345446035,-0.5804912147673607,1.4929893901472568,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,82,0.1003091221181189,-0.2188467155600031,0.3707965399940142,-0.1625744237808547,-0.0338513561089459,1.8843580756356968,0.4,0.533220511332102,0.133220511332102,1
0.25,83,0.1182489706185189,-0.1804621412831772,0.5162441197876809,0.1849715998960291,-0.2495707144847025,2.403927792750636,0.4,0.0249882563393436,-0.3750117436606563,0
0.25,84,0.1215165190188555,-0.2323775463316624,0.3084829705208488,0.3783477681316402,-0.457166015615689,1.7116607186341513,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,85,0.1158283597847036,-0.1955302158322694,0.3741459304288166,-0.1606972496741334,0.3484605320312003,2.5600158462980387,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,86,0.1188895410001852,-0.0762475181013587,0.5374668906539215,-0.4198092782301678,-0.3590950304558421,-3.039843793858429,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,87,0.1309482653709597,-0.1138561703527164,0.3423553008343326,0.5258147011561053,-0.6570632015031024,2.332715452149811,0.4,0.5351312746867947,0.1351312746867946,1
0.25,88,0.1388141777652912,-0.1116300828739313,0.3367758721716687,-0.6219909296579859,0.6279419396501054,1.9258386466888724,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,89,0.1550345104749429,-0.1161212455516044,0.1065137489287477,-0.1832909606956387,-0.6490407170284207,-3.110823642148915,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,90,0.1561172058621446,-0.0901766483766804,0.3402191469674955,0.3450475316833777,0.5819343257546878,-3.135259190654416,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,91,0.221491550782405,-0.1062721887747502,0.606415833056607,0.6566831437226194,0.1015466394954356,2.8530773070171884,0.4,0.5994697941293367,0.1994697941293366,1
0.25,92,0.2163569464443407,-0.2008352573293864,0.2226016221347508,0.2338925429104791,0.3980181920151616,2.9779015274764022,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,93,0.2212440495726153,-0.1111845729861854,0.3200848476924495,-0.1883996650447942,0.3016377763434675,-3.038710170163153,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,94,0.2309673235793327,-0.1194560448425819,0.6539923943791279,0.1598261974666225,0.6251348004873237,2.0825299809006754,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,95,0.2274928931765121,-0.1358524774887352,0.1969598207590243,-0.478862945278239,-0.2602011524255283,2.0736026073028926,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,96,0.2616662882906266,-0.0107181594994923,0.5435817705227547,0.696183033541728,0.515502098306419,-3.0216463335417805,0.4,0.0249880357121705,-0.3750119642878295,0
0.25,97,0.2883961921440864,-0.1178964158152644,0.3490736484179788,-0.0005231553410538,0.6663649140947627,2.3979408719850848,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,98,0.234643160007286,0.0439847668185727,0.161640581960815,-0.4929927812456785,-0.6065822096644913,2.683069553107111,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,99,0.2250746191598896,-0.1064162411360829,0.1801654894169727,0.5726633981206896,0.4497601933225114,2.188757674803284,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,100,0.2775838778401521,-0.026899027667135,0.2107226702237881,0.1497182230494173,0.3236602294874375,2.768149204607638,0.4,0.0249883054502491,-0.3750116945497508,0
0.25,101,0.2653473202709553,-0.0085551580745038,0.6270192688711156,-0.5051658367005579,0.4407366038819378,2.681152101651706,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,102,0.203263655716005,-0.047247305326271,0.3094671547151583,0.6944052581482276,-0.0242388231879673,2.966675636316464,0.4,0.0249881650468453,-0.3750118349531547,0
0.25,103,0.2025451684600131,0.0249062164184605,0.1485978646177489,0.0031774801523096,0.1203421512312061,-2.639822770456956,0.4,0.4001842543507495,0.0001842543507495,0
0.25,104,0.2302911813992016,0.0186015646120755,0.1923421097221395,0.1751174003808175,0.3701131461596794,-2.8268953674708226,0.4,0.0249861635000097,-0.3750138364999902,0
0.25,105,0.2664361260270229,0.1007922631785386,0.4780518137630807,0.5229323022896526,-0.13517798190635,-2.213647766602027,0.4,0.399990702524715,-9.297475284997248e-06,0
0.25,106,0.2685506145448119,0.0098961714549604,0.2062754544466217,-0.133185317264543,-0.5016406169884664,-2.8348518702291496,0.4,0.024988076923679,-0.375011923076321,0
