Radius,Position X,Position Y,Position Z,Orientation Roll,Orientation Pitch,Orientation Yaw,Initial Z,Final Z,Delta Z,Success
0.22,0.2413454097083184,0.0652103765724742,0.7550228028767502,0.0045745159558749,-0.089614191637443,0.3236728968625677,0.4,0.3999906643954182,-9.335604581772738e-06,0
0.22,0.2405069178965214,0.0682379838793312,0.7743817799314854,3.0561267672192183,1.5570051684070545,-2.938890911557908,0.4,0.3999906643954182,-9.335604581772738e-06,0
0.22,0.2396304472543439,0.071254815617494,0.7716502209795068,0.2337994539113934,-0.1784350562198179,0.2394013236063111,0.4,0.3999906643954182,-9.335604581772738e-06,0
0.22,0.2387161361866607,0.0742603953942587,0.7838734148827352,2.996842259599966,1.5237102621432714,-2.978905882199422,0.4,0.3999906643954182,-9.335604581772738e-06,0
0.22,0.25,0.0,0.7659373275808332,3.096894875653078,1.5286678423897682,2.998053094181161,0.4,0.3999906643954182,-9.335604581772738e-06,0
0.22,0.25,0.0,0.8394716521124218,3.021469771622648,1.2544824151856169,-3.0062470364024096,0.4,0.3999906643954182,-9.335604581772738e-06,0
0.22,0.25,0.0,0.8266032916721426,-3.0138359336486915,1.304042154943152,-2.9082924888352477,0.4,0.3999906643954182,-9.335604581772738e-06,0
0.22,0.2952052723491196,0.0338992682372485,0.564267999384489,-0.1911926297525934,-0.1205042325172819,-3.027260579928573,0.4,0.5318566594732845,0.1318566594732845,1
0.22,0.2202349927755316,0.0304597173763598,0.3983605844423153,0.2586205999816786,0.1732549499020332,-3.004158994262029,0.4,0.5129832462372161,0.1129832462372161,1
0.22,0.2898601678798204,0.0381585832933289,0.3654286670054062,0.0666423027060586,-0.4784775620163387,-3.01070052795556,0.4,0.0249875416159616,-0.3750124583840383,0
0.22,0.2028935055405741,-0.0306414530431192,0.2381664834002285,-0.3474960168892783,-0.094378861172213,2.9917030075883155,0.4,0.5066349338912305,0.1066349338912304,1
0.22,0.2482010265325607,0.0096776785175794,0.2640667663139595,-0.2987978703751333,0.3827285475307318,-3.102621104077514,0.4,0.5144348688867838,0.1144348688867837,1
0.22,0.2510573824530814,-0.0160911820580705,0.5101203264448211,0.0772319471921753,0.0654259015275145,3.077586561090464,0.4,0.5155328088849909,0.1155328088849908,1
0.22,0.2713222826867446,0.0752762642518885,0.510900197779909,0.1813461925595343,-0.2238457819764431,-2.8709573241681614,0.4,0.5280315442204793,0.1280315442204792,1
0.22,0.2270740359486673,0.0306696535090821,0.2041174522503917,0.0689816418146783,0.2024660251113082,-3.007340527105496,0.4,0.5049055476516369,0.1049055476516368,1
0.22,0.2045326012949761,0.0647994895950421,0.5281123607170103,0.0645963572389537,0.2105528781637035,-2.8347793327045787,0.4,0.5211969482057262,0.1211969482057261,1
0.22,0.2288298201347448,0.0689714187088802,0.5070941563794327,-0.1519803416801709,-0.1851392057028817,-2.848843494255544,0.4,0.5314019883757487,0.1314019883757486,1
0.22,0.2030108976989447,0.0806596112945234,0.5318862486855589,-0.1067611568321148,0.1325829045712324,-2.7634016410867908,0.4,0.525571493388277,0.125571493388277,1
0.22,0.2158327903260924,0.0858227727030068,0.2138767656464979,0.3946680745367144,-0.3327543989626566,-2.763126326223837,0.4,0.5213320421954347,0.1213320421954347,1
0.22,0.2101261596026252,0.1598885215069736,0.3458882852181784,-0.0609178382293218,-0.3853221093208824,-2.491141335304324,0.4,0.5237406328982127,0.1237406328982126,1
0.22,0.206020261743178,0.1676533133170233,0.4530536838532158,0.3293563358201139,-0.4936916866753261,-2.4585109874277564,0.4,0.0249887005184661,-0.3750112994815338,0
0.22,0.1906307605666974,0.180321952109055,0.5072388522693441,-0.1734270894923818,0.4286439890097961,-2.3839774273200014,0.4,0.5263783461081158,0.1263783461081158,1
0.22,0.1841518720080298,0.1287945885359083,0.4099610989794948,0.1191213217147192,0.4274098100346611,-2.5312739752780224,0.4,0.512086979971334,0.1120869799713339,1
0.22,0.145329156788688,0.1105825204723866,0.4208026142495356,-0.2829271453055074,-0.2918954131893389,-2.491145144327669,0.4,0.02498933118592,-0.3750106688140799,0
0.22,0.1674037116727338,0.2004988444138052,0.517334172719755,0.2855335019163151,0.4096509448836964,-2.266479718877128,0.4,0.5191659017630696,0.1191659017630696,1
0.22,0.1589235362524226,0.2458457934358682,0.3972004378949106,-0.347389169071816,0.49491118974191,-2.144661917000981,0.4,0.0249854121981325,-0.3750145878018674,0
0.22,0.1368922459361353,0.2065760351321019,0.5540686727315882,0.1863739855914678,-0.1899582632050449,-2.156028598809532,0.4,0.5351045447525714,0.1351045447525714,1
0.22,0.1135913115814841,0.2545390282128968,0.5971536396616537,-0.0699154992448729,-0.2001102096080911,-1.9905380915870068,0.4,0.5333699481568172,0.1333699481568171,1
0.22,0.0965064041106928,0.250171405895903,0.2932021203412782,-0.3220160849170905,0.4924928604753317,-1.9389678746366592,0.4,0.5177500646560529,0.1177500646560528,1
0.22,0.0881191070284518,0.2245459703322172,0.5895976148049891,-0.0653316861455838,0.2333734426937442,-1.944761908500783,0.4,0.5161996959832927,0.1161996959832927,1
0.22,0.0618500471250089,0.1720348356618527,0.5901686440322309,-0.3450390224946653,0.3424296199990484,-1.915927340488784,0.4,0.5723243726162806,0.1723243726162805,1
0.22,0.0514044497007282,0.2350199348037018,0.2793984774406209,0.3206096071218829,0.2139182954085325,-1.7861290085398926,0.4,0.5099417659034168,0.1099417659034167,1
0.22,0.0516260260211858,0.2765488423886617,0.4130248470524274,0.4449517671811089,-0.1106180547413109,-1.7553516174188364,0.4,0.5274161700753055,0.1274161700753054,1
0.22,0.0370559447255123,0.3029765136600529,0.5699030566108616,-0.3824297154715824,0.1625748809385462,-1.6924982166673583,0.4,0.0249875600510276,-0.3750124399489724,0
0.22,0.0132179383066815,0.2081695621139454,0.4592606772003863,0.1283729772180937,-0.2559490336475065,-1.6342072175999136,0.4,0.530843931868616,0.1308439318686159,1
0.22,1.832740563250855e-17,0.2969578170650939,0.345924871126501,-0.2737094739356798,-0.1674981544902487,-1.5707963267948968,0.4,0.5241766446053895,0.1241766446053894,1
0.22,-0.0170255875900022,0.2289569050903587,0.3773844713369367,-0.0373393578952361,-0.1883288419315478,-1.4965714000070889,0.4,0.5220138721193468,0.1220138721193467,1
0.22,-0.0336248091119515,0.3121826861876222,0.5447903662573668,0.4477433278343161,-0.3495664025554822,-1.4635012103715892,0.4,0.0249886322748684,-0.3750113677251316,0
0.22,-0.0518141815143105,0.2676092721434654,0.4432649175344008,0.354415812043612,0.2704472878844857,-1.3795440143436088,0.4,0.0249889975079405,-0.3750110024920595,0
0.22,-0.0740005804847013,0.2974285406297133,0.230497805834882,0.145007820520992,0.3390113138438967,-1.326946255459234,0.4,0.0249884857518497,-0.3750115142481502,0
0.22,-0.0780726475703843,0.2832086815357051,0.3729928978100462,-0.2266475619799552,0.2844182788003417,-1.30180565428878,0.4,0.0249878891693414,-0.3750121108306586,0
0.22,-0.1097779655194807,0.2930047644615959,0.513615251714223,-0.3871679890335899,-0.3067203556515102,-1.2123213763875809,0.4,0.0249901417741214,-0.3750098582258785,0
0.22,-0.1197516230616003,0.2578101253110178,0.3514891315419104,0.4883856345265133,0.3798244360087232,-1.135953605862864,0.4,0.4971362621245453,0.0971362621245452,2
0.22,-0.1186414366607594,0.2415432916362938,0.4303805555986481,0.4241051856935893,-0.2854600946721375,-1.114228905159744,0.4,0.5314133472091646,0.1314133472091645,1
0.22,-0.1241047757507137,0.1641222130197523,0.4041029430317006,0.4393824334818732,-0.4282867666836314,-0.923356230383615,0.4,0.0345936579723661,-0.3654063420276338,0
0.22,-0.1360993685236647,0.2093324574286151,0.4389221486882632,0.0194288245288403,-0.4016160905515484,-0.994309381808642,0.4,0.524461400226205,0.124461400226205,1
0.22,-0.1579448203396405,0.1705753978686928,0.3363374435264554,0.3384608530514854,0.1737041528960837,-0.823826116971827,0.4,0.5299211831236719,0.1299211831236718,1
0.22,-0.1839422695800372,0.2173291705806702,0.3917250229437397,-0.2617779638710374,-0.3620240034941095,-0.8684097449906991,0.4,0.0249877606707873,-0.3750122393292126,0
0.22,-0.1887662329156741,0.1756522629134169,0.4061005116099127,-0.337317578745274,-0.0382208521641898,-0.7494276687275154,0.4,0.5296969214363416,0.1296969214363416,1
0.22,-0.164639254934828,0.0936197577671708,0.5180602264143108,0.2581444147874281,-0.0681768148163601,-0.5170381850027598,0.4,0.5190738301506173,0.1190738301506172,1
0.22,-0.2064097668110026,0.1893042349991336,0.294513788099725,-0.2939017383048902,-0.2810183999610124,-0.742198050829218,0.4,0.0249879836654264,-0.3750120163345735,0
0.22,-0.2140686298829672,0.1618404210786595,0.5612463169612996,0.3216809976968188,-0.354424875762087,-0.64734354842378,0.4,0.5279415081658536,0.1279415081658536,1
0.22,-0.1985902517662942,0.0690907571657116,0.2974044221324582,-0.3117155766016355,-0.3448767574913778,-0.3348082004300146,0.4,0.5284631870425688,0.1284631870425687,1
0.22,-0.1989332577805271,0.1341181259721748,0.2775499342234359,-0.2118971128646172,0.0091689477643631,-0.5931906211096366,0.4,0.5261431019557574,0.1261431019557574,1
0.22,-0.2330897798874578,0.0751797822418417,0.3746025287756143,0.4415724526493197,-0.0137845936364327,-0.3120014388822384,0.4,0.443888395130708,0.043888395130708,0
0.22,-0.2482146324501951,0.0428240685698179,0.4106194210042475,0.1494243530230187,0.2945005275687224,-0.1708464888518099,0.4,0.5250563939611123,0.1250563939611122,1
0.22,-0.2091430070205735,0.0317232492470894,0.2749041082840424,0.0512137777327541,-0.138021058536852,-0.1505346199750603,0.4,0.515405098945225,0.115405098945225,1
0.22,-0.2468882059468088,0.0557425664294829,0.4302787851241418,0.0311119565055101,-0.4687024254213114,-0.222057301097664,0.4,0.5316887921495838,0.1316887921495837,1
0.22,-0.2486796214270923,0.0635940394771615,0.4156582086286917,-0.1912931805859187,0.4592678221399648,-0.2503612711293604,0.4,0.5243257068919277,0.1243257068919276,1
0.22,-0.2140162402227403,0.0634306184996713,0.239364080439502,-0.223872869493489,-0.1395944517841016,-0.288134477741122,0.4,0.5279054892640482,0.1279054892640482,1
0.22,-0.2708491664795107,-0.0366094506614591,0.3236357363745861,-0.1874575286132335,-0.2523658763373547,0.1343512173536653,0.4,0.5305620269393277,0.1305620269393277,1
0.22,-0.2783026382473835,0.0190810331236792,0.410932619888487,-0.051822363180137,-0.343620307552882,-0.0684550414786306,0.4,0.5320659465126354,0.1320659465126353,1
0.22,-0.2777504258485597,-0.0231157005037271,0.3455524509099344,-0.428673671140579,0.0961005107899732,0.0830333633631852,0.4,0.5207688418495664,0.1207688418495663,1
0.22,-0.2293094438519317,-0.0714185958313063,0.2744613210887822,-0.466318205730909,0.3044412351832044,0.3019286729860883,0.4,0.5187603075810059,0.1187603075810058,1
0.22,-0.2349342308001308,-0.0244469980331386,0.4620111019813346,0.3403630197738426,-0.2864214809346052,0.1036857310981032,0.4,0.5543096078057469,0.1543096078057468,1
0.22,-0.2026081504185503,-0.0467376146183663,0.5761324413936981,0.1530741276829134,-0.006928548710226,0.2267139702121788,0.4,0.5897944083425101,0.18979440834251,1
0.22,-0.2319379296604252,-0.0570104301706672,0.3563325901053285,0.1271860814024199,0.1562003378324912,0.2410221862736533,0.4,0.5254680789194778,0.1254680789194777,1
0.22,-0.2456043872629331,-0.1439558856076339,0.5566843349591238,-0.1789832916324324,0.4895818414244959,0.5301578925531607,0.4,0.0249878380814651,-0.3750121619185348,0
0.22,-0.259069610917103,-0.1650746234776774,0.2445416550541249,0.3964464217714102,-0.0600044206947591,0.5673118426734314,0.4,0.0249877120746982,-0.3750122879253017,0
0.22,-0.2517412339537469,-0.1183782994814992,0.5076384009671755,0.1604322108330225,0.3786763270036529,0.4395558242051776,0.4,0.5132283701762052,0.1132283701762051,1
0.22,-0.1940002782684824,-0.1821303032955382,0.5394432530359825,-0.4462695761294555,0.2793430215018062,0.7538505110347704,0.4,0.527615344147316,0.127615344147316,1
0.22,-0.2074945388592941,-0.1640466413926489,0.3665085521880902,0.1211897803428362,0.0950600137368218,0.6689872223531208,0.4,0.5319552164720419,0.1319552164720419,1
0.22,-0.2165986349550622,-0.2459299491331479,0.4280427521925984,-0.4199960814205266,-0.0108047704876523,0.8487284987672437,0.4,0.0249874135349183,-0.3750125864650817,0
0.22,-0.1984710312716804,-0.1641154056006157,0.4039811313337347,-0.0098024979063909,0.1713895047577263,0.6909286543243414,0.4,0.5183793157463352,0.1183793157463352,1
0.22,-0.1493237412052487,-0.1381739528275311,0.4936734202071712,-0.2629530382989916,-0.3095486058522119,0.7466354057374298,0.4,0.5484777575843063,0.1484777575843062,1
0.22,-0.1731124642235704,-0.2406367386172419,0.4790628720573385,-0.1385460753907587,-0.2369937630266137,0.9471729356861704,0.4,0.024988936712439,-0.3750110632875609,0
0.22,-0.1140052381469227,-0.1377281186108809,0.3976288181882295,0.149456306376412,0.2786394658753673,0.8793587984210947,0.4,0.0249854068217828,-0.3750145931782171,0
0.22,-0.1428257289887445,-0.2411597354912389,0.3145057590242158,-0.1693321687775084,-0.3093663073976119,1.036098296015757,0.4,0.0209822027807888,-0.3790177972192112,0
0.22,-0.1100984191681098,-0.230561957277153,0.2520359032351547,0.0450107401348297,-0.3093142907404408,1.1252922338112237,0.4,0.5264905812913326,0.1264905812913326,1
0.22,-0.1102509302018311,-0.2498658532297636,0.3594984310834743,-0.0800557109440381,-0.4656657348636882,1.155250647492113,0.4,0.0249862402668508,-0.3750137597331491,0
0.22,-0.0668589311738801,-0.2062007002159301,0.2765989972361912,-0.1466390874325375,0.2592111981471233,1.2572501490842485,0.4,0.5224283148322241,0.122428314832224,1
0.22,-0.0513746057959975,-0.225051406392292,0.3730246436834832,-0.4016478219180512,-0.397183081601314,1.346362680679297,0.4,0.5351938673978036,0.1351938673978036,1
0.22,-0.0414199870701173,-0.2118424286489721,0.2358821898344515,-0.3912250026459846,0.2184878516873588,1.3777096216637306,0.4,0.5130994953203428,0.1130994953203428,1
0.22,-0.0358938903670027,-0.235009802812951,0.426324734876198,0.3470104360256805,-0.2703466729054573,1.4192340216413462,0.4,0.5278476276387937,0.1278476276387936,1
0.22,-0.0161871538125393,-0.2419663478356491,0.3457982730190662,0.3866333236609265,-0.0551945757449565,1.5039974903350963,0.4,0.5204894985541508,0.1204894985541508,1
0.22,-4.102187987884096e-17,-0.2097500890320123,0.4628285952006669,-0.4640013638411928,0.3534600611708342,1.5707963267948963,0.4,0.5146662873650466,0.1146662873650465,1
0.22,0.0158782596954828,-0.2272264863575477,0.461379577422594,-0.1340649937782472,0.1908106752722817,1.6405614797153656,0.4,0.5464351754313905,0.1464351754313905,1
0.22,0.0293144746993042,-0.2784665309402391,0.516642236608613,0.4117336795624026,0.2248810120903371,1.675681108774203,0.4,0.0249880920766059,-0.3750119079233941,0
0.22,0.0403385483717476,-0.2265131407925889,0.3873492347049004,0.1273038332932852,0.2464211480746312,1.747033556840331,0.4,0.5319728964809366,0.1319728964809365,1
0.22,0.0542784758452594,-0.2555535758381474,0.5017185486367839,-0.3054631436517853,0.3358120573840004,1.7800819060352466,0.4,0.3786628248174447,-0.0213371751825552,0
0.22,0.0667562792906458,-0.2439575292290953,0.2410029189838841,-0.0247303400062398,0.2842524757925641,1.837896729685732,0.4,0.517866303343279,0.1178663033432789,1
0.22,0.0945113822399338,-0.2276534564884883,0.2526456365012322,-0.1361979631672351,-0.1348557503898304,1.9642983766682152,0.4,0.5283505368906936,0.1283505368906935,1
0.22,0.1124436414794171,-0.2689279314873751,0.4303626532163753,-0.4491316345167394,0.088431293165434,1.9668235513004808,0.4,0.024986917165377,-0.375013082834623,0
0.22,0.0997372748523063,-0.1737315625076145,0.4890077658247085,0.222895678698413,-0.4517595558370729,2.091945245586519,0.4,0.5335365868173528,0.1335365868173528,1
0.22,0.1557544550860278,-0.2054353100945724,0.2535868318393426,0.4134081234173932,0.3128677824645104,2.2195044219494138,0.4,0.486389406572635,0.086389406572635,2
0.22,0.1743606510898142,-0.2166317902455809,0.4973263224337831,-0.1263166018048928,0.2700766066489128,2.248500356975441,0.4,0.5296171008218771,0.129617100821877,1
0.22,0.1387630989540058,-0.2044378851485739,0.331335958386444,0.4361580256218759,0.4124591405819328,2.1671206903121063,0.4,0.3959768370336912,-0.0040231629663088,0
0.22,0.1544248022217689,-0.1889040028802245,0.3235135924480007,0.2914849117999978,-0.3944909671229642,2.2561038943325733,0.4,0.536142241296485,0.136142241296485,1
0.22,0.1546702856039319,-0.0981357458065611,0.4614309447819638,0.1648078606269197,0.0999706452518009,2.5762027829458343,0.4,0.0249881090972526,-0.3750118909027473,0
0.22,0.1686366171133418,-0.1499404650355809,0.3259010171347636,0.3636077984038335,-0.4093981102590906,2.4148136865528085,0.4,0.5292350853150459,0.1292350853150459,1
0.22,0.2124569946936968,-0.2023612206844701,0.473641219610788,-0.233819233634661,0.2138423972138958,2.380527513672181,0.4,0.024988398524535,-0.375011601475465,0
0.22,0.181901796025226,-0.1050145487549047,0.2371565009928062,-0.3011642949194854,-0.2792059796240309,2.618020687431201,0.4,0.5212158395167529,0.1212158395167528,1
0.22,0.2063663503610806,-0.0869614037441967,0.372161102902441,0.416142146309821,-0.3363403295832869,2.742780849261173,0.4,0.5183850597760197,0.1183850597760196,1
0.22,0.2476347043060833,-0.0791027852297344,0.4372210875016986,0.4608414242092115,-0.2740424006607753,2.832403800902781,0.4,0.5312375212292715,0.1312375212292714,1
0.22,0.2226205920938237,-0.1168379816969647,0.2679488075306727,-0.4513437125040408,-0.3512202550662547,2.658278871775839,0.4,0.5243460695505192,0.1243460695505191,1
0.22,0.2672626007392595,-0.1000898908155337,0.5090941075812621,0.1584113263436349,-0.1192705527866513,2.7832602578285983,0.4,0.5279591788889706,0.1279591788889705,1
0.22,0.203041566908692,-0.0449278454536312,0.307332476142281,0.4029134958903051,-0.1639901405455862,2.9238273679183773,0.4,0.503034799514715,0.1030347995147149,1
0.22,0.2205269120614537,-0.0240039395325565,0.5726170800376671,-0.1693609017085141,0.145360291047497,3.0331713788483405,0.4,0.5461939729897831,0.1461939729897831,1
